date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2020-11-15,0.0851131606732343,0.03540262787930305,0.04862638419323101,0.0459368195005426,0.04311433681863044,0.04302505515614469,0.04234287190641754,0.034960396993755846,0.03424047804366159,0.028920978591941614,0.04321177689116203,0.031009564435345797,0.03223555854843667,0.030553493466972902,0.028846605478224235,0.03473973478730238,0.01979124976468293,0.04265582137598454,0.034628294545689595,0.026667434614151653,0.030885107440686767,0.035515775204639236,0.03481973808131639,0.037640834663939124,0.03657902696016846,0.030595991731938645,0.03348128493427337,0.04158313132389524,0.03341807854921651,0.041815149855976064,0.03966651476871946,0.037104724095988764,0.02600150531355034,0.02901547150784465,0.038754277311507164,0.04400141212763307,0.042740531047002636,0.02887184812104626,0.029585283081353254,0.0335265284262788,0.03217144708797667,0.03195076048773489,0.025852040186957838,0.026852258852412533,0.03658787973589668,0.029560783360396404,0.05032318061662941,0.048392050668174424
2020-11-16,0.03903243408531916,0.036972093487631745,0.044404322746994906,0.02860112282097265,0.03717368348771631,0.029038451656436273,0.03488555058929518,0.038775413661152336,0.033144526072950216,0.035535751885612844,0.03348535066031243,0.055693065217690886,0.05339178569394709,0.05049291341609703,0.05407395190225006,0.05443137387475551,0.043847337079009854,0.04146421142216401,0.04580275089077693,0.04453759189015914,0.03714366308849601,0.04088559006538735,0.0472436682992772,0.05979266700637569,0.04320599733581902,0.045507566601217,0.037833103890384155,0.0426506426007512,0.03741342150703273,0.03525386262571688,0.05231109710410213,0.050945616537676076,0.07059183634659591,0.05943018248588146,0.052028668563103043,0.05202092236408547,0.057027441533666554,0.0577827161476112,0.0674448958049858,0.06100627275452768,0.05755087371265129,0.04908478155250032,0.04594373490082155,0.08352681752429036,0.06941146746128843,0.058077508902901906,0.04969987345947746,0.06170302326504849
2020-11-17,0.03802449970450438,0.04793343610958013,0.04168654834826545,0.042334802614720994,0.03818792105191482,0.035148073412199735,0.042168928696382973,0.039228820879129024,0.037001319761611855,0.038804790120376506,0.03960322595590385,0.032081834806062165,0.07596005500494013,0.056506128747993704,0.05827725648561198,0.07046055329295187,0.07370852667399355,0.06615692956426322,0.04053623510288887,0.04318961155257631,0.041657389550689754,0.036641631203797737,0.05099816096336618,0.057143133406442406,0.04924483379776648,0.053626441135876626,0.06461899184845474,0.08468173231818615,0.05731210510471295,0.05411244239654728,0.04636697658925261,0.058441596975701074,0.07946289986987401,0.07445518513969132,0.1789893411992457,0.11642883270062603,0.11390564429584932,0.11196724789799958,0.11168672972411242,0.0827222670074384,0.09245747266758891,0.06969152080824986,0.0545237345603996,0.07549507486029527,0.05799039484826861,0.04904636070878136,0.05565401580489944,0.06204440614145349
